x,y,u,v,p
-0.001069,0.00083751,0.0019025,5.0123e-05,0.0004157
-0.0011463,0.00089804,0.0020976,4.599e-05,0.00039569
-0.0012323,0.00096547,0.0022946,4.2045e-05,0.00037969
-0.0013282,0.0010406,0.0024938,3.8446e-05,0.00036694
-0.001435,0.0011243,0.0026961,3.5271e-05,0.0003568
-0.001554,0.0012175,0.002902,3.2556e-05,0.00034873
-0.0016865,0.0013213,0.0031124,3.0303e-05,0.00034228
-0.0018342,0.001437,0.0033278,2.8488e-05,0.00033709
-0.0019986,0.0015658,0.0035487,2.7071e-05,0.00033285
-0.0021819,0.0017094,0.0037757,2.602e-05,0.00032935
-0.002386,0.0018693,0.0040093,2.5319e-05,0.00032639
-0.0026133,0.0020474,0.00425,2.4998e-05,0.00032384
-0.0028666,0.0022458,0.0044989,2.5336e-05,0.0003215
-0.0031487,0.0024669,0.0047707,2.7457e-05,0.00031905
-0.00041149,0.00028403,0.0,0.0,0.00084622
-0.00041179,0.00028424,-1.7763e-09,-2.2513e-09,0.00084629
-0.00041212,0.00028446,-2.5351e-09,-3.5205e-09,0.00084647
-0.00041248,0.00028472,-3.1861e-09,-4.4476e-09,0.00084669
-0.00041289,0.000285,-3.9567e-09,-5.5457e-09,0.00084694
-0.00041334,0.00028531,-4.9403e-09,-6.8961e-09,0.00084721
-0.00041385,0.00028566,-6.1783e-09,-8.5803e-09,0.00084752
-0.00041441,0.00028605,-7.7302e-09,-1.0682e-08,0.00084787
-0.00041504,0.00028648,-9.6769e-09,-1.3304e-08,0.00084825
-0.00041574,0.00028697,-1.2122e-08,-1.6575e-08,0.00084868
-0.00041652,0.0002875,-1.5199e-08,-2.0661e-08,0.00084916
-0.00041739,0.0002881,-1.9076e-08,-2.5767e-08,0.0008497
-0.00041835,0.00028877,-2.3969e-08,-3.2154e-08,0.00085031
-0.00041943,0.00028951,-3.0157e-08,-4.0148e-08,0.00085098
-0.00042063,0.00029034,-3.7999e-08,-5.0165e-08,0.00085174
-0.00042197,0.00029126,-4.7962e-08,-6.2732e-08,0.0008526
-0.00042346,0.00029229,-6.0653e-08,-7.8516e-08,0.00085356
-0.00042512,0.00029344,-7.6868e-08,-9.8368e-08,0.00085464
-0.00042696,0.00029471,-9.7656e-08,-1.2338e-07,0.00085586
-0.00042902,0.00029613,-1.2441e-07,-1.5495e-07,0.00085724
-0.00043132,0.00029772,-1.5898e-07,-1.9487e-07,0.00085879
-0.00043387,0.00029948,-2.0388e-07,-2.4549e-07,0.00086056
-0.00043672,0.00030144,-2.6253e-07,-3.0985e-07,0.00086256
-0.00043989,0.00030363,-3.3959e-07,-3.9194e-07,0.00086484
-0.00044342,0.00030607,-4.4161e-07,-4.9706e-07,0.00086745
-0.00044735,0.00030878,-5.7772e-07,-6.3226e-07,0.00087044
-0.00045173,0.00031181,-7.6091e-07,-8.0693e-07,0.00087389
-0.00045661,0.00031518,-1.0095e-06,-1.0336e-06,0.00087789
-0.00046205,0.00031893,-1.3491e-06,-1.3284e-06,0.00088253
-0.00046811,0.00032311,-1.8144e-06,-1.7119e-06,0.00088796
-0.00047486,0.00032777,-2.4487e-06,-2.2073e-06,0.00089431
-0.00048237,0.00033296,-3.2991e-06,-2.8373e-06,0.00090173
-0.00049075,0.00033874,-4.3991e-06,-3.6152e-06,0.0009103
-0.00050007,0.00034518,-5.731e-06,-4.5302e-06,0.00092003
-0.00051046,0.00035235,-7.1608e-06,-5.5236e-06,0.0009307
-0.00052204,0.00036034,-8.3113e-06,-6.457e-06,0.00094184
-0.00053493,0.00036924,-8.4071e-06,-7.0902e-06,0.0009525
-0.0005493,0.00037915,-6.1791e-06,-7.0836e-06,0.00096128
-0.0005653,0.0003902,3.1813e-07,-6.0266e-06,0.00096643
-0.00058312,0.0004025,1.3715e-05,-3.4977e-06,0.00096598
-0.00060298,0.00041621,3.7263e-05,8.435e-07,0.00095808
-0.0006251,0.00043148,7.4559e-05,7.1421e-06,0.00094127
-0.00064974,0.00044848,0.00012898,1.525e-05,0.00091486
-0.00067719,0.00046743,0.0002032,2.4697e-05,0.00087915
-0.00070777,0.00048854,0.00029873,3.4751e-05,0.00083543
-0.00074183,0.00051205,0.00041569,4.4552e-05,0.00078583
-0.00077978,0.00053824,0.00055279,5.3275e-05,0.00073293
-0.00082205,0.00056742,0.0007076,6.0262e-05,0.00067938
-0.00086913,0.00059992,0.00087695,6.5126e-05,0.00062756
-0.00092159,0.00063613,0.0010575,6.777e-05,0.00057934
-0.00098002,0.00067646,0.0012463,6.8352e-05,0.00053595
-0.0010451,0.00072139,0.0014408,6.7217e-05,0.000498
-0.0011176,0.00077144,0.0016391,6.4793e-05,0.00046561
-0.0011984,0.0008272,0.0018402,6.1531e-05,0.00043848
-0.0012884,0.0008893,0.0020435,5.7847e-05,0.00041609
-0.0013886,0.00095849,0.0022487,5.4047e-05,0.00039781
-0.0015003,0.0010356,0.0024561,5.0357e-05,0.00038298
-0.0016247,0.0011214,0.0026663,4.6945e-05,0.000371
-0.0017632,0.0012171,0.0028798,4.3918e-05,0.00036132
-0.0019176,0.0013236,0.0030972,4.1324e-05,0.00035348
-0.0020895,0.0014423,0.0033192,3.9167e-05,0.00034709
-0.0022811,0.0015745,0.0035463,3.7439e-05,0.00034182
-0.0024945,0.0017218,0.0037792,3.6132e-05,0.00033742
-0.0027322,0.0018859,0.0040183,3.5262e-05,0.00033368
-0.002997,0.0020687,0.0042647,3.5139e-05,0.00033039
-0.0032919,0.0022723,0.0045329,3.7151e-05,0.00032719
-0.00042789,0.00025867,0.0,0.0,0.00082658
-0.0004282,0.00025885,-1.3121e-09,-1.8954e-09,0.00082664
-0.00042854,0.00025906,-1.8446e-09,-2.9224e-09,0.00082678
-0.00042892,0.00025929,-2.3058e-09,-3.6764e-09,0.00082694
-0.00042934,0.00025955,-2.861e-09,-4.5777e-09,0.00082713
-0.00042982,0.00025983,-3.5718e-09,-5.6898e-09,0.00082734
-0.00043034,0.00026015,-4.4651e-09,-7.0764e-09,0.00082757
-0.00043093,0.00026051,-5.5835e-09,-8.8048e-09,0.00082783
-0.00043158,0.0002609,-6.985e-09,-1.0959e-08,0.00082812
-0.00043231,0.00026134,-8.7437e-09,-1.3644e-08,0.00082844
-0.00043312,0.00026183,-1.0954e-08,-1.6994e-08,0.0008288
-0.00043402,0.00026238,-1.3734e-08,-2.1175e-08,0.0008292
-0.00043503,0.00026298,-1.7238e-08,-2.6396e-08,0.00082966
-0.00043615,0.00026366,-2.166e-08,-3.2921e-08,0.00083016
-0.00043739,0.00026441,-2.7253e-08,-4.1081e-08,0.00083073
-0.00043878,0.00026525,-3.434e-08,-5.1297e-08,0.00083137
-0.00044033,0.00026619,-4.3341e-08,-6.4096e-08,0.00083208
-0.00044206,0.00026723,-5.4802e-08,-8.015e-08,0.00083289
-0.00044398,0.00026839,-6.9438e-08,-1.0031e-07,0.00083379
-0.00044612,0.00026969,-8.8185e-08,-1.2566e-07,0.00083481
-0.0004485,0.00027113,-1.1228e-07,-1.5758e-07,0.00083596
-0.00045116,0.00027274,-1.4338e-07,-1.9786e-07,0.00083725
-0.00045412,0.00027452,-1.8369e-07,-2.4876e-07,0.00083872
-0.00045742,0.00027652,-2.3621e-07,-3.1324e-07,0.00084039
-0.00046109,0.00027874,-3.0502e-07,-3.9515e-07,0.00084228
-0.00046518,0.00028121,-3.9577e-07,-4.9952e-07,0.00084444
-0.00046973,0.00028396,-5.1634e-07,-6.3299e-07,0.00084691
-0.00047481,0.00028703,-6.7787e-07,-8.044e-07,0.00084974
-0.00048046,0.00029045,-8.9618e-07,-1.0255e-06,0.00085302
-0.00048676,0.00029426,-1.1938e-06,-1.3118e-06,0.00085681
-0.00049378,0.0002985,-1.602e-06,-1.6833e-06,0.00086124
-0.0005016,0.00030323,-2.1628e-06,-2.1644e-06,0.00086642
-0.0005103,0.00030849,-2.9273e-06,-2.7818e-06,0.00087248
-0.00052,0.00031435,-3.9472e-06,-3.5587e-06,0.00087955
-0.00053081,0.00032088,-5.2506e-06,-4.5022e-06,0.00088768
-0.00054284,0.00032816,-6.7852e-06,-5.5834e-06,0.00089682
-0.00055625,0.00033627,-8.3404e-06,-6.7077e-06,0.00090667
-0.00057119,0.0003453,-9.3803e-06,-7.6804e-06,0.00091664
-0.00058783,0.00035535,-8.8836e-06,-8.1953e-06,0.00092567
-0.00060636,0.00036656,-5.2946e-06,-7.8538e-06,0.00093233
-0.00062701,0.00037904,3.6869e-06,-6.21e-06,0.00093494
-0.00065001,0.00039295,2.1019e-05,-2.8454e-06,0.00093172
-0.00067563,0.00040844,5.0165e-05,2.5202e-06,0.00092116
-0.00070418,0.00042569,9.471e-05,9.9193e-06,0.00090222
-0.00073597,0.00044491,0.00015774,1.9068e-05,0.00087465
-0.00077139,0.00046632,0.00024148,2.9384e-05,0.00083912
-0.00081085,0.00049018,0.00034687,4.0083e-05,0.00079712
-0.00085481,0.00051675,0.00047349,5.0316e-05,0.00075071
-0.00090377,0.00054635,0.00061967,5.9327e-05,0.00070219
-0.00095831,0.00057932,0.00078283,6.6556e-05,0.00065382
-0.0010191,0.00061605,0.00095985,7.1706e-05,0.00060749
-0.0010868,0.00065697,0.0011476,7.4736e-05,0.00056465
-0.0011622,0.00070255,0.0013434,7.5817e-05,0.00052618
-0.0012462,0.00075333,0.001545,7.529e-05,0.00049249
-0.0013397,0.00080989,0.0017509,7.3569e-05,0.00046359
-0.001444,0.0008729,0.0019601,7.1033e-05,0.00043916
-0.0015601,0.00094309,0.0021719,6.8021e-05,0.00041874
-0.0016894,0.0010213,0.0023863,6.4819e-05,0.00040185
-0.0018335,0.0011084,0.0026035,6.1671e-05,0.00038794
-0.001994,0.0012054,0.0028238,5.8751e-05,0.00037651
-0.0021728,0.0013135,0.0030478,5.6146e-05,0.0003671
-0.002372,0.0014339,0.003276,5.3914e-05,0.0003593
-0.0025939,0.0015681,0.0035089,5.2095e-05,0.00035281
-0.0028411,0.0017175,0.0037472,5.0715e-05,0.00034732
-0.0031164,0.0018839,0.0039919,5.0153e-05,0.00034259
-0.0034231,0.0020694,0.004257,5.2227e-05,0.0003382
-0.00044273,0.00023236,0.0,0.0,0.00080968
-0.00044305,0.00023253,-9.6534e-10,-1.6029e-09,0.00080972
-0.0004434,0.00023271,-1.3392e-09,-2.4402e-09,0.00080982
-0.00044379,0.00023292,-1.6665e-09,-3.0592e-09,0.00080995
-0.00044423,0.00023315,-2.0672e-09,-3.8053e-09,0.00081009
-0.00044472,0.00023341,-2.5811e-09,-4.7283e-09,0.00081024
-0.00044526,0.00023369,-3.2262e-09,-5.8785e-09,0.00081041
-0.00044587,0.00023401,-4.0331e-09,-7.3111e-09,0.00081061
-0.00044655,0.00023437,-5.0436e-09,-9.0951e-09,0.00081082
-0.0004473,0.00023476,-6.3109e-09,-1.1317e-08,0.00081106
-0.00044814,0.0002352,-7.9021e-09,-1.4087e-08,0.00081133
-0.00044907,0.00023569,-9.9025e-09,-1.7539e-08,0.00081164
-0.00045011,0.00023624,-1.2421e-08,-2.1846e-08,0.00081197
-0.00045127,0.00023685,-1.5595e-08,-2.7222e-08,0.00081235
-0.00045256,0.00023752,-1.9605e-08,-3.3935e-08,0.00081277
-0.000454,0.00023828,-2.4677e-08,-4.2324e-08,0.00081325
-0.0004556,0.00023912,-3.1107e-08,-5.2814e-08,0.00081378
-0.00045739,0.00024006,-3.9276e-08,-6.5944e-08,0.00081437
-0.00045937,0.0002411,-4.9678e-08,-8.2391e-08,0.00081504
-0.00046159,0.00024226,-6.2961e-08,-1.0301e-07,0.00081579
-0.00046406,0.00024356,-7.9969e-08,-1.289e-07,0.00081664
-0.0004668,0.000245,-1.0182e-07,-1.6143e-07,0.00081759
-0.00046987,0.0002466,-1.2999e-07,-2.0237e-07,0.00081867
-0.00047328,0.00024839,-1.6647e-07,-2.5397e-07,0.00081988
-0.00047708,0.00025039,-2.1391e-07,-3.1913e-07,0.00082126
-0.00048131,0.00025261,-2.7593e-07,-4.0156e-07,0.00082282
-0.00048602,0.00025508,-3.575e-07,-5.0612e-07,0.0008246
-0.00049127,0.00025784,-4.6553e-07,-6.3912e-07,0.00082663
-0.00049712,0.00026091,-6.0971e-07,-8.0889e-07,0.00082895
-0.00050364,0.00026433,-8.0379e-07,-1.0264e-06,0.00083163
-0.0005109,0.00026814,-1.0674e-06,-1.3064e-06,0.00083472
-0.00051899,0.00027239,-1.4285e-06,-1.6677e-06,0.00083832
-0.000528,0.00027711,-1.9255e-06,-2.1345e-06,0.00084252
-0.00053803,0.00028238,-2.6092e-06,-2.7351e-06,0.00084743
-0.00054921,0.00028825,-3.5384e-06,-3.4981e-06,0.00085319
-0.00056167,0.00029479,-4.7649e-06,-4.4432e-06,0.00085987
-0.00057554,0.00030207,-6.2988e-06,-5.5637e-06,0.00086749
-0.000591,0.00031018,-8.0308e-06,-6.801e-06,0.00087591
-0.00060821,0.00031921,-9.6271e-06,-8.0102e-06,0.00088474
-0.00062739,0.00032928,-1.035e-05,-8.9344e-06,0.00089326
-0.00064875,0.00034049,-8.9214e-06,-9.2046e-06,0.00090038
-0.00067255,0.00035298,-3.4566e-06,-8.3771e-06,0.00090468
-0.00069906,0.0003669,8.6415e-06,-5.9975e-06,0.0009046
-0.0007286,0.0003824,3.0553e-05,-1.6909e-06,0.00089864
-0.00076149,0.00039966,6.5772e-05,4.7265e-06,0.00088567
-0.00079814,0.0004189,0.00011765,1.3165e-05,0.00086509
-0.00083897,0.00044032,0.00018885,2.3231e-05,0.00083706
-0.00088445,0.00046419,0.00028103,3.4275e-05,0.00080251
-0.00093511,0.00049078,0.00039459,4.5514e-05,0.00076295
-0.00099154,0.0005204,0.0005287,5.6161e-05,0.00072026
-0.0010544,0.0005534,0.0006815,6.5555e-05,0.00067643
-0.0011244,0.00059015,0.00085044,7.3234e-05,0.00063325
-0.0012025,0.0006311,0.0010326,7.8963e-05,0.00059221
-0.0012894,0.00067671,0.001225,8.2738e-05,0.00055439
-0.0013862,0.00072752,0.0014257,8.4749e-05,0.00052042
-0.001494,0.00078413,0.0016325,8.5302e-05,0.0004905
-0.0016142,0.00084718,0.0018441,8.4715e-05,0.00046459
-0.001748,0.00091742,0.0020595,8.3299e-05,0.00044244
-0.0018971,0.00099566,0.0022783,8.1387e-05,0.0004237
-0.0020632,0.0010828,0.0025005,7.9268e-05,0.00040796
-0.0022482,0.0011799,0.0027259,7.7132e-05,0.00039476
-0.0024542,0.0012881,0.002955,7.5128e-05,0.00038368
-0.0026838,0.0014086,0.0031881,7.3378e-05,0.00037436
-0.0029396,0.0015428,0.0034257,7.1948e-05,0.00036647
-0.0032245,0.0016923,0.0036688,7.1341e-05,0.00035969
-0.0035418,0.0018589,0.0039312,7.4002e-05,0.00035355
-0.00045595,0.00020521,0.0,0.0,0.0007951
-0.00045628,0.00020535,-7.0483e-10,-1.362e-09,0.00079514
-0.00045664,0.00020552,-9.6638e-10,-2.0502e-09,0.00079521
-0.00045705,0.0002057,-1.1979e-09,-2.5632e-09,0.0007953
-0.0004575,0.0002059,-1.4859e-09,-3.186e-09,0.00079541
-0.000458,0.00020613,-1.8556e-09,-3.9577e-09,0.00079552
-0.00045856,0.00020638,-2.319e-09,-4.9189e-09,0.00079565
-0.00045919,0.00020666,-2.8983e-09,-6.1151e-09,0.00079579
-0.00045988,0.00020698,-3.6234e-09,-7.6037e-09,0.00079595
-0.00046066,0.00020733,-4.5324e-09,-9.4567e-09,0.00079613
-0.00046152,0.00020771,-5.673e-09,-1.1764e-08,0.00079633
-0.00046248,0.00020815,-7.1061e-09,-1.4638e-08,0.00079655
-0.00046355,0.00020863,-8.9087e-09,-1.8219e-08,0.0007968
-0.00046475,0.00020917,-1.1179e-08,-2.2684e-08,0.00079708
-0.00046608,0.00020976,-1.4044e-08,-2.8252e-08,0.00079739
-0.00046756,0.00021043,-1.7665e-08,-3.5201e-08,0.00079774
-0.00046921,0.00021117,-2.2248e-08,-4.3876e-08,0.00079813
-0.00047105,0.000212,-2.8062e-08,-5.4714e-08,0.00079857
-0.00047309,0.00021292,-3.5452e-08,-6.8261e-08,0.00079906
-0.00047537,0.00021395,-4.4869e-08,-8.5209e-08,0.00079961
-0.00047792,0.00021509,-5.6896e-08,-1.0642e-07,0.00080023
-0.00048075,0.00021637,-7.2302e-08,-1.3301e-07,0.00080092
-0.0004839,0.00021779,-9.2094e-08,-1.6634e-07,0.00080171
-0.00048741,0.00021937,-1.1761e-07,-2.0819e-07,0.00080259
-0.00049132,0.00022113,-1.5063e-07,-2.6079e-07,0.00080359
-0.00049568,0.00022309,-1.9355e-07,-3.2698e-07,0.00080471
-0.00050054,0.00022527,-2.496e-07,-4.104e-07,0.00080599
-0.00050595,0.00022771,-3.2324e-07,-5.1573e-07,0.00080744
-0.00051197,0.00023042,-4.2058e-07,-6.4901e-07,0.00080909
-0.00051868,0.00023344,-5.5021e-07,-8.181e-07,0.00081098
-0.00052616,0.00023681,-7.2422e-07,-1.0333e-06,0.00081315
-0.00053449,0.00024055,-9.5989e-07,-1.3082e-06,0.00081565
-0.00054377,0.00024473,-1.2819e-06,-1.6607e-06,0.00081854
-0.0005541,0.00024938,-1.7249e-06,-2.1135e-06,0.00082191
-0.00056562,0.00025456,-2.3364e-06,-2.6947e-06,0.00082585
-0.00057844,0.00026034,-3.176e-06,-3.4354e-06,0.00083047
-0.00059273,0.00026677,-4.3082e-06,-4.3626e-06,0.00083586
-0.00060864,0.00027393,-5.7763e-06,-5.486e-06,0.00084207
-0.00062637,0.00028191,-7.5509e-06,-6.7754e-06,0.00084905
-0.00064613,0.0002908,-9.441e-06,-8.132e-06,0.00085657
-0.00066813,0.0003007,-1.0949e-05,-9.3521e-06,0.00086415
-0.00069264,0.00031173,-1.1092e-05,-1.0115e-05,0.00087098
-0.00071994,0.00032402,-8.353e-06,-1.0002e-05,0.00087595
-0.00075036,0.00033771,-5.3989e-07,-8.5543e-06,0.00087772
-0.00078424,0.00035296,1.5114e-05,-5.3464e-06,0.00087496
-0.00082198,0.00036994,4.1838e-05,-7.7789e-08,0.00086653
-0.00086402,0.00038887,8.2991e-05,7.3303e-06,0.00085168
-0.00091086,0.00040995,0.00014148,1.6684e-05,0.00083021
-0.00096304,0.00043343,0.00021945,2.7519e-05,0.00080257
-0.0010212,0.00045959,0.00031802,3.9172e-05,0.0007698
-0.0010859,0.00048872,0.00043714,5.0911e-05,0.00073331
-0.001158,0.00052119,0.00057576,6.2049e-05,0.00069475
-0.0012384,0.00055735,0.000732,7.2023e-05,0.00065572
-0.0013279,0.00059763,0.00090338,8.0442e-05,0.00061763
-0.0014276,0.0006425,0.0010874,8.7135e-05,0.00058161
-0.0015386,0.00069249,0.0012817,9.2142e-05,0.00054839
-0.0016624,0.00074817,0.0014843,9.5602e-05,0.0005184
-0.0018002,0.0008102,0.0016935,9.7718e-05,0.00049179
-0.0019537,0.0008793,0.001908,9.8773e-05,0.00046852
-0.0021248,0.00095628,0.0021273,9.9082e-05,0.0004484
-0.0023153,0.001042,0.0023506,9.8901e-05,0.00043109
-0.0025275,0.0011376,0.0025779,9.8453e-05,0.00041627
-0.002764,0.001244,0.0028092,9.7938e-05,0.0004036
-0.0030274,0.0013625,0.0030446,9.7477e-05,0.00039272
-0.0033208,0.0014946,0.003285,9.7755e-05,0.00038331
-0.0036476,0.0016417,0.0035435,0.00010204,0.00037481
-0.00046751,0.0001773,0.0,0.0,0.00078249
-0.00046784,0.00017743,-5.0991e-10,-1.1675e-09,0.00078251
-0.00046822,0.00017757,-6.9187e-10,-1.74e-09,0.00078257
-0.00046863,0.00017773,-8.5478e-10,-2.1705e-09,0.00078264
-0.0004691,0.0001779,-1.0602e-09,-2.6964e-09,0.00078271
-0.00046961,0.0001781,-1.3239e-09,-3.3488e-09,0.0007828
-0.00047019,0.00017832,-1.6541e-09,-4.1607e-09,0.00078289
-0.00047083,0.00017856,-2.0664e-09,-5.1704e-09,0.000783
-0.00047154,0.00017883,-2.5823e-09,-6.426e-09,0.00078311
-0.00047234,0.00017913,-3.2285e-09,-7.9878e-09,0.00078324
-0.00047322,0.00017947,-4.039e-09,-9.931e-09,0.00078339
-0.00047421,0.00017984,-5.0565e-09,-1.2349e-08,0.00078355
-0.00047531,0.00018026,-6.3353e-09,-1.536e-08,0.00078373
-0.00047653,0.00018072,-7.9449e-09,-1.9109e-08,0.00078394
-0.00047789,0.00018124,-9.973700000000001e-09,-2.3778e-08,0.00078416
-0.00047941,0.00018182,-1.2535e-08,-2.9597e-08,0.00078442
-0.0004811,0.00018246,-1.5774e-08,-3.6851e-08,0.0007847
-0.00048299,0.00018317,-1.9877e-08,-4.5897e-08,0.00078502
-0.00048509,0.00018397,-2.5086e-08,-5.7184e-08,0.00078538
-0.00048743,0.00018486,-3.1713e-08,-7.1272e-08,0.00078577
-0.00049003,0.00018584,-4.0164e-08,-8.8866e-08,0.00078622
-0.00049293,0.00018694,-5.0968e-08,-1.1085e-07,0.00078672
-0.00049617,0.00018817,-6.4819e-08,-1.3833e-07,0.00078729
-0.00049977,0.00018954,-8.263e-08,-1.7271e-07,0.00078792
-0.00050378,0.00019106,-1.0561e-07,-2.1575e-07,0.00078864
-0.00050825,0.00019275,-1.3537e-07,-2.6966e-07,0.00078944
-0.00051323,0.00019464,-1.7408e-07,-3.3725e-07,0.00079035
-0.00051877,0.00019674,-2.2465e-07,-4.2207e-07,0.00079138
-0.00052495,0.00019909,-2.911e-07,-5.2865e-07,0.00079255
-0.00053183,0.0002017,-3.7892e-07,-6.6274e-07,0.00079388
-0.0005395,0.0002046,-4.9578e-07,-8.3179e-07,0.00079539
-0.00054804,0.00020784,-6.5245e-07,-1.0454e-06,0.00079712
-0.00055755,0.00021145,-8.6417e-07,-1.3161e-06,0.00079911
-0.00056815,0.00021547,-1.1527e-06,-1.6602e-06,0.0008014
-0.00057995,0.00021995,-1.549e-06,-2.0991e-06,0.00080407
-0.0005931,0.00022493,-2.0961e-06,-2.6593e-06,0.00080718
-0.00060775,0.00023049,-2.8511e-06,-3.3717e-06,0.00081082
-0.00062407,0.00023668,-3.8816e-06,-4.2671e-06,0.00081508
-0.00064225,0.00024357,-5.2506e-06,-5.3661e-06,0.00082002
-0.0006625,0.00025125,-6.9814e-06,-6.6603e-06,0.00082563
-0.00068506,0.00025981,-8.9824e-06,-8.0866e-06,0.0008318
-0.0007102,0.00026934,-1.0949e-05,-9.4944e-06,0.0008382
-0.00073819,0.00027996,-1.2191e-05,-1.062e-05,0.00084428
-0.00076938,0.00029179,-1.1487e-05,-1.1089e-05,0.00084918
-0.00080412,0.00030496,-7.1304e-06,-1.0465e-05,0.00085184
-0.00084282,0.00031964,3.2544e-06,-8.3106e-06,0.00085113
-0.00088593,0.00033599,2.2501e-05,-4.2529e-06,0.00084597
-0.00093395,0.0003542,5.3678e-05,1.9309e-06,0.0008356
-0.00098745,0.00037449,9.9789e-05,1.0221e-05,0.00081961
-0.001047,0.00039709,0.00016321,2.034e-05,0.0007981
-0.0011134,0.00042227,0.00024556,3.1807e-05,0.00077169
-0.0011874,0.00045031,0.0003475,4.4012e-05,0.00074139
-0.0012698,0.00048156,0.00046871,5.6307e-05,0.00070846
-0.0013615,0.00051636,0.00060801,6.8093e-05,0.00067425
-0.0014638,0.00055513,0.00076365,7.8905e-05,0.00064
-0.0015776,0.00059832,0.00093353,8.8453e-05,0.00060677
-0.0017045,0.00064644,0.0011156,9.6597e-05,0.00057535
-0.0018458,0.00070003,0.0013078,0.00010332,0.00054628
-0.0020033,0.00075974,0.0015084,0.0001087,0.00051988
-0.0021786,0.00082625,0.0017162,0.00011293,0.00049626
-0.002374,0.00090034,0.0019301,0.00011626,0.00047533
-0.0025916,0.00098287,0.0021494,0.00011889,0.00045693
-0.002834,0.0010748,0.0023736,0.00012107,0.00044085
-0.0031041,0.0011772,0.0026026,0.00012295,0.00042676
-0.0034049,0.0012913,0.0028365,0.00012551,0.00041437
-0.0037401,0.0014184,0.0030877,0.00013291,0.00040306
-0.00047736,0.00014875,0.0,0.0,0.00077147
-0.0004777,0.00014886,-3.6562e-10,-1.0188e-09,0.00077149
-0.00047808,0.00014898,-4.9148e-10,-1.5054e-09,0.00077153
-0.00047851,0.00014911,-6.0525e-10,-1.8745e-09,0.00077158
-0.00047898,0.00014926,-7.5038e-10,-2.3276e-09,0.00077164
-0.00047951,0.00014942,-9.3667e-10,-2.89e-09,0.0007717
-0.0004801,0.0001496,-1.1694e-09,-3.5892e-09,0.00077177
-0.00048075,0.00014981,-1.4597e-09,-4.4581e-09,0.00077184
-0.00048148,0.00015003,-1.8226e-09,-5.538e-09,0.00077193
-0.00048229,0.00015029,-2.2767e-09,-6.88e-09,0.00077202
-0.00048319,0.00015057,-2.8456e-09,-8.5484e-09,0.00077213
-0.0004842,0.00015088,-3.5589e-09,-1.0623e-08,0.00077224
-0.00048532,0.00015123,-4.4542e-09,-1.3202e-08,0.00077237
-0.00048657,0.00015162,-5.5796e-09,-1.641e-08,0.00077252
-0.00048796,0.00015206,-6.996e-09,-2.0401e-08,0.00077268
-0.00048951,0.00015254,-8.7815e-09,-2.5366e-08,0.00077287
-0.00049124,0.00015308,-1.1036e-08,-3.1546e-08,0.00077307
-0.00049317,0.00015368,-1.3888e-08,-3.9238e-08,0.0007733
-0.00049531,0.00015434,-1.7503e-08,-4.8816e-08,0.00077355
-0.0004977,0.00015509,-2.2096e-08,-6.0745e-08,0.00077384
-0.00050036,0.00015592,-2.7945e-08,-7.5605e-08,0.00077416
-0.00050332,0.00015684,-3.5413e-08,-9.4121e-08,0.00077452
-0.00050662,0.00015787,-4.4974e-08,-1.172e-07,0.00077492
-0.0005103,0.00015902,-5.7252e-08,-1.4597e-07,0.00077537
-0.00051439,0.00016029,-7.307e-08,-1.8184e-07,0.00077587
-0.00051896,0.00016171,-9.352e-08,-2.2658e-07,0.00077644
-0.00052404,0.0001633,-1.2006e-07,-2.8241e-07,0.00077708
-0.0005297,0.00016506,-1.5463e-07,-3.5207e-07,0.00077781
-0.00053601,0.00016703,-1.9988e-07,-4.3905e-07,0.00077862
-0.00054304,0.00016922,-2.594e-07,-5.477e-07,0.00077954
-0.00055087,0.00017166,-3.381e-07,-6.8349e-07,0.00078059
-0.00055959,0.00017437,-4.4281e-07,-8.5339e-07,0.00078178
-0.0005693,0.0001774,-5.8308e-07,-1.0662e-06,0.00078314
-0.00058012,0.00018077,-7.7238e-07,-1.3334e-06,0.00078469
-0.00059218,0.00018453,-1.0299e-06,-1.6697e-06,0.00078648
-0.0006056,0.00018871,-1.3829e-06,-2.094e-06,0.00078854
-0.00062056,0.00019337,-1.8702e-06,-2.6305e-06,0.00079094
-0.00063723,0.00019857,-2.5444e-06,-3.308e-06,0.00079375
-0.00065579,0.00020435,-3.4726e-06,-4.1575e-06,0.00079703
-0.00067647,0.0002108,-4.7282e-06,-5.2046e-06,0.00080085
-0.0006995,0.00021797,-6.3657e-06,-6.4552e-06,0.00080523
-0.00072516,0.00022597,-8.3727e-06,-7.8731e-06,0.0008101
-0.00075375,0.00023488,-1.0574e-05,-9.3538e-06,0.00081528
-0.00078559,0.0002448,-1.2539e-05,-1.069e-05,0.00082037
-0.00082106,0.00025585,-1.3369e-05,-1.1571e-05,0.00082477
-0.00086058,0.00026817,-1.1699e-05,-1.1609e-05,0.00082763
-0.0009046,0.00028188,-5.7029e-06,-1.0377e-05,0.00082805
-0.00095363,0.00029716,7.0469e-06,-7.4662e-06,0.00082514
-0.0010083,0.00031419,2.9297e-05,-2.5663e-06,0.00081813
-0.0010691,0.00033315,6.3743e-05,4.4493e-06,0.0008065
-0.0011369,0.00035427,0.00011284,1.3485e-05,0.00079018
-0.0012124,0.0003778,0.00017851,2.4247e-05,0.00076946
